filename	transcription
common_voice_en_41282646_resampled.wav	THE GROUP ALSO PLAYED AUCHALIAN RULES FOOTBALL KICKING A ROUND ROLLED OF CARDBOARD IN NEWSPAPER
common_voice_en_41282647_resampled.wav	THIS MEANS THAT THEIR STUDENTS COME FIRST
common_voice_en_41282648_resampled.wav	THE CROSSINGS WERE PROTECTED BY GATES AND TILTING TARGETS
common_voice_en_41282674_resampled.wav	MEDICATIONS SUCH AS BACLOFIN TISONIDINE AND DENTROLINE HAVE BEEN USED
common_voice_en_41282675_resampled.wav	ACCOMPANYING VOICES MAY ANSWER EITHER SIMULTANEOUSLY OR SUCCESSIVELY
common_voice_en_41282676_resampled.wav	THEU FOUND THE FILM PROMISING ENOUGH TO HOPE FOR MORE EFFORTS FROM THE FILM MAKERS
common_voice_en_41282677_resampled.wav	RULES WERE INCLUDED FOR THE EFFECTS OF FORTRESSES
common_voice_en_41282678_resampled.wav	THE CAB OF THE LOCOMOTIVE WAS CRUSHED AND THE DRIVER WAS KILLED
common_voice_en_41282679_resampled.wav	HE IS THE BASE GUITARS FOR THE BAND INCUBUS
common_voice_en_41282680_resampled.wav	HE WAS A DEVOTED TEACHER AND HIS PATIENCE WAS TIRELESS
common_voice_en_41282681_resampled.wav	CRITICS CHARGE THAT THE USE OF BIOMEDICAL COMMUNICATORS EN COURAGES COMMERCIAL BIAS
common_voice_en_41282682_resampled.wav	VERY CLOSE BY IS CORNHILL ON WHICH THE FORMER PRISON STANDS
common_voice_en_41282683_resampled.wav	RICH AT LAST
common_voice_en_41283121_resampled.wav	THE PARLIAMENT DISCURRENTLY PRECIDED BY CHRISTOS THOCORIGIS
common_voice_en_41283122_resampled.wav	WHILE IT STILL HOUSES A TEAM OF SUPER HEROES IS MEMBERSHIP IS YOUNGER THAN BEFORE
common_voice_en_41283123_resampled.wav	THE COUNTRY'S SOUTH WESTERN BORDER WITH CANSAS IS FORMED BY THE MASURI RIVER
common_voice_en_41283124_resampled.wav	IT IS THE SECOND SOUTHERNMOST PUBLIC BRIDGE IN PUDHAPEST
common_voice_en_41283125_resampled.wav	GRISCOMN EMBRACED THE NEW TECHNOLOGIES IN HER PROFESSIONAL AND PERSONAL LIVES
common_voice_en_41283863_resampled.wav	KOAUDINATA FOR THE FUTURE OF AFGANISTAN
common_voice_en_41283864_resampled.wav	THE SULGAN HAD BEGUN INVESTIGATING IMMEDIATELY
common_voice_en_41283865_resampled.wav	SHE CURRENTLY RECITES IN SINGAPOUL
common_voice_en_41283867_resampled.wav	THE MALE EAT MEN WHILE THE FEMALE EAT WOMAN
common_voice_en_41283868_resampled.wav	OURANSI IS CONSIDERED BY MANY TO BE THE HOUSE OF THE SANCTUARY
common_voice_en_41284138_resampled.wav	THE FAIRY HAD COMBINED HEND AND STREAM STEERING GEAR CONTOLLING BARLANSD BRUDERS
common_voice_en_41284139_resampled.wav	THE BUILDING STENDS NEXT TO THE GRACE BUILDING
common_voice_en_41284140_resampled.wav	ENI LAO REPRESENTS OUR DOVIED VORD
common_voice_en_41284141_resampled.wav	STRATTON GRAG WAS THE PRINCIPAL GRANGE OF FARMAR OF LISAR ABBEY
common_voice_en_41284142_resampled.wav	THE NEAREST TOWNS ARE DE THEAMEN GO DOWN
common_voice_en_41284526_resampled.wav	NEARBY START FORTH HASSEYING OFFENDER'S INSTITUTION
common_voice_en_41284528_resampled.wav	IN THE CAMP HE MEETS THE AUSTRIAN POYD WELTER AGYPTS WHICH ARE SO INDIAND
common_voice_en_41284530_resampled.wav	FOUR WERE BANDELIST CLUSE TO YOU ALBON'S AND LIVE ALBO
common_voice_en_41284531_resampled.wav	HE HILL TURNS OUT TO BE AN ACCOMPLISHED HAGGAR
common_voice_en_41284532_resampled.wav	THIS PROCESS ACTED  IN THAT DICTION OF HARMFUL BATOTIANS
common_voice_en_41288813_resampled.wav	THE MOUFFY BROTHERS THEMSELVES HOWEVER MADE FAR MORE MONEY AS MACHANCE THAN AS MINERS
common_voice_en_41288814_resampled.wav	TRECK ALSDE CROACH ARIE
common_voice_en_41288815_resampled.wav	UNHARK YOU HEATS CLIVE
common_voice_en_41288816_resampled.wav	SOME DOTS DO FON DRESARS WALK IN SCENES
common_voice_en_41288817_resampled.wav	THESE RADS ARE COMING FROM THE CELAINE
common_voice_en_41288818_resampled.wav	JULIE GARLOND LOVED THIS SONG AND WANTED TO INCLUDE IT IN THE MOUVIE
common_voice_en_41288819_resampled.wav	HE WAS BOUNDEFOLLOWING MONT
common_voice_en_41288820_resampled.wav	HE MARRIED AMELIA CHAMBASE DAUGHTER OF DESCORT OTTO AND NATURALIST ROBERT CHAMBAS
common_voice_en_41288821_resampled.wav	DUZING IS BEING THAT IS AWARE OF AND INTERESTED IN ITS OWN BEING
common_voice_en_41288822_resampled.wav	ITS BRUISE IN WET EREAS
common_voice_en_41288836_resampled.wav	THE VISUAL ENDS WITHS LIPPER UNHADDIED STARING OFF AT THE PLANET
common_voice_en_41288837_resampled.wav	HE WAS EDUCATED AT LONEBURG GRAMMAR SCHOOL
common_voice_en_41288838_resampled.wav	LOUIS SAINT LOUIS MISSOURI HAVING BEEN WERED THE PASY HAD HELD ITS CONVENTIONS
common_voice_en_41288840_resampled.wav	THE PETERBURG TO LINCLIN LINE PASSES THROUGH THE SOUTHWEST CORNER OF THE VILLAGE
common_voice_en_41288841_resampled.wav	SOCIAL NETOCK ANALYSIS IS ALSO USED IN INTELLIGENCE COUNTER INTELLIGENCE AND LAW ENFORCEMENT ACTIVITIES
common_voice_en_41288915_resampled.wav	TOY BERQLAY CASTLE WAS FORMERLY OWNED BY THE BERQLAYS
common_voice_en_41288916_resampled.wav	HE ALSO TOOK THE POINT SLEAD
common_voice_en_41288917_resampled.wav	THE NORTHERN AND SOUTHERN ENDS HAD SLOPED GRASS HILLS
common_voice_en_41288918_resampled.wav	MANY PEOPLE LIVED IN ONE COMMUNITY AND WORKED IN THE OTHER
common_voice_en_41288919_resampled.wav	THE TERM MILBLOG IMPLIES THAT THE AUTHOR IS WITH THE MILITARY
common_voice_en_41288948_resampled.wav	HE TRAINED MANY STUDENTS IN HIS WORKSHOP IN BRUSSELS
common_voice_en_41288949_resampled.wav	REMISSION CAN BE MAINTAINED WITH A LES TOXIC DRUG SUCH AS AS A THIOPRINE OR METHOTRAXATE
common_voice_en_41288950_resampled.wav	ELTINGVILLE LUTHERAN WAS A THRIVING SUPPORT BASE FOR THIS COMMUNITY
common_voice_en_41288951_resampled.wav	MAJOR SECURITY EVENTS OCCURRED
common_voice_en_41288952_resampled.wav	ALL THE COMPOSITIONS IN THE BOOK ARE SACRED VOCAL MUSIC IN LATIN
common_voice_en_41288958_resampled.wav	HE IS CURRENTLY CHAIRMAN OF SPRINGBOARD AND IRELAND
common_voice_en_41288959_resampled.wav	HE IS CURRENTLY A COMMENTATOR AND PUNDANT FOR THE FOX SPORT'S NETWORK
common_voice_en_41288960_resampled.wav	COMMON SIDE EFFECTS INCLUDE ITCHING AND PAIN AT THE SIDE OF USE
common_voice_en_41288961_resampled.wav	IT STILL RETAINS THE GREATER PART OF ITS ORIGINAL STONE STRUCTURE
common_voice_en_41288962_resampled.wav	MEAD WAS ORIGINALLY INTERESTED IN AN INKCHET PRINTING SYSTEM DEVELOPED BY DATA
common_voice_en_41288974_resampled.wav	THE TRADITIONAL BOATS ARE CALLED CETIXS OR SAMPENS
common_voice_en_41288975_resampled.wav	AS AN UNINCORPORATED AREA CEMPMILL'S BOUNDARIES ARE OFTEN NOT OFFICIALLY DEFINED
common_voice_en_41288977_resampled.wav	FIODOCRAFT'S WASHING MACINE
common_voice_en_41288978_resampled.wav	HIS FATHER WAS HARALD WERNER A JEWELLER AND TOYSAILSMAN
common_voice_en_41288980_resampled.wav	HIS MOTHER ELVIRA UDMEN WAS THE DAUGHTER OF A FAMOUS MALE OPER SINGER
common_voice_en_41288983_resampled.wav	IT COULD RAISE ARMIES AND CONDUCT FOREIGN POLICY ON A COMMON BASIS
common_voice_en_41288984_resampled.wav	BETWEEN THE VERSIONS THE TITLE AND COVERS WERE ALTERED
common_voice_en_41288985_resampled.wav	PART OF THE CITY WALLS IN HAMDAN WERE DESTROYED AS WERE MANY HOUSES
common_voice_en_41288986_resampled.wav	IT WOULD BE NICE IF YOU WOULD WRITE IT IN RESTORGO
common_voice_en_41288992_resampled.wav	HE WAS CLOSELY ASSOCIATED WITH THE LITERARY MOVEMENT OF SYMBOLISM AND DECADENCE
common_voice_en_41288993_resampled.wav	OH NO MY COAT HAS BECOME RUSTY
common_voice_en_41288994_resampled.wav	THE CORPSE ALSO REGULATE ALL WORK IND WET LANDS AND WATERS OF THE UNITED STATES
common_voice_en_41288995_resampled.wav	THE CITY GOVERNMENT IS A COUNCIL MANAGER FORM OF GOVERNMENT
common_voice_en_41288996_resampled.wav	THE LEADER OF THE MOVEMENT WAS ALDO BRANDRALY
common_voice_en_41289007_resampled.wav	THE SHOWS HORSES WERE ORIGINALLY FROM CANADA FRANCE SPAIN AND THE UNITED STATES
common_voice_en_41289008_resampled.wav	BENDER LATER SIMPLIFIED THE PROOF OF THE UNIQUENESS THEORM USING BENDER'S METHOD
common_voice_en_41289009_resampled.wav	ODONICUE REFUSED TO COMMENT ON NEWSPAPER ARTICLES THAT REVEALED INDULGENT EXPENDITUR
common_voice_en_41289010_resampled.wav	NEW BARNEY AND SMITH CARS WERE ACQUIRED FOR THE SERVICE
common_voice_en_41289011_resampled.wav	THE PALIO INDIAN PERIOD CORRESPONDS TO THE END OF THE PLISTICINERA
common_voice_en_41289017_resampled.wav	HE ALSO APPEARED IN THE MUSIC FILM VIRIOGER WHICH FEATURED ACTRESS MECKENGOOD
common_voice_en_41289018_resampled.wav	DOMINICO TORANO THE FUTURE BISHOP OF AGGREDENTO
common_voice_en_41289019_resampled.wav	THE TOWN HAS MANY SPORTING CLUBS
common_voice_en_41289020_resampled.wav	THE POLE SHOULD BE THREE TIMES LONGER THAN THE WIDTH OF THE FLAG
common_voice_en_41289021_resampled.wav	IN A COMMON ALSO THERE IS IN LIKE MANNER A POINT OF SATURATION
common_voice_en_41289037_resampled.wav	HE WAS LEFT TO DEFELLOW OF THE ROYAL SOCIETY THE SAME YEAR
common_voice_en_41289038_resampled.wav	THE BIG BERTHA NAME WAS CHOSEN TO EVOKE THE FAMOUS GERMAN BIG BERTHA HAWITZER
common_voice_en_41289039_resampled.wav	MANGERS ARE GENERALLY FOUND AT STAPLES AND FARMHOUSES
common_voice_en_41289040_resampled.wav	HE ADVOCATED GREATER CONTROL OVER PLANNING IN LONDON FOR WHICH HE PRODUCED DETAILED SUGGESTIONS
common_voice_en_41289041_resampled.wav	WHEN I WAS ON AT THE VENTRO STATION NO ONE'S GOING
common_voice_en_41289067_resampled.wav	SEVERAL ALOPHONIC PROCESSES MORPHYPHONIMIC PROCESSES AND PHONOLOGICAL CONSTRAINTS CAN BE RECONSTRUCTED
common_voice_en_41289068_resampled.wav	BRACHIOLARIA HAVE BILATERAL SYMMETRY UNLIKE THEEDOUT STARFISH WHICH HAVE PENTERADIAL SYMMETRY
common_voice_en_41289069_resampled.wav	HOWEVER SHE WAS SACKED AFTER A SHORT TIME
common_voice_en_41289070_resampled.wav	THE NAME MAY HAVE BEEN INSPIRED BY LOUNTON PARIS
common_voice_en_41289071_resampled.wav	SHE IS THE JAMES WILLIAMSON PROFESSOR OF MATHEMATICS AT CASE WESTERN RESERVE UNIVERSITY
common_voice_en_41289080_resampled.wav	THEY'D ALSO BEEN PURT IN CHARGE OF ANSWERING THE TELEPHONE AND MAKING COFFEE
common_voice_en_41289081_resampled.wav	ASIAN UNDERGROUND USES MANY TRADITIONAL AND RELATIVELY NEW INSTRUMENTS
common_voice_en_41289082_resampled.wav	THE TWO QUICKLY SOUGHT TO INTEGRATE THEIR KNOWLEDGE INTO AN EVOLUTIONARY PROGRAMME
common_voice_en_41289083_resampled.wav	GOOD AFTERNOON MISSUS BLUETT
common_voice_en_41289084_resampled.wav	IT IS NOW PART OF THE FRONTIER SCHOOL DIVISION
common_voice_en_41289090_resampled.wav	IN THAT ELECTION HE WAS RETURNED ON THE REGINALIST
common_voice_en_41289091_resampled.wav	THE BUILDING CONTAINS THE COLLEGE OF HOME ECONOMICS
common_voice_en_41289092_resampled.wav	LIE BEGAN HER TEACHING CAREER AT SACRED HART'S CONVENT
common_voice_en_41289093_resampled.wav	THE FINAL TWO STATIONS ON THE LINE ARE LOCATED WITHIN THE TOWN
common_voice_en_41289094_resampled.wav	THE SUPPORTERS AN MOTTO REMAINED THE SAME
common_voice_en_41289105_resampled.wav	MODERN MEANING TRIBE
common_voice_en_41289106_resampled.wav	LIFEFOOTAGE WAS RECORDED DURING A LIFE PRESENTATION OF THE BAND OPENING FOR EDENBRIDGE
common_voice_en_41289107_resampled.wav	THE TETRIODID IS FORMED BY REACTION WITH IN EXCESS OF POTASSIOMIODIDE
common_voice_en_41289108_resampled.wav	EXTENSIVE RECONSTRUCTION HAS BEEN CARRIED OUT STARTING SIX YEARS AFTER THE FIRE
common_voice_en_41289109_resampled.wav	SAPTYR'S ATTENDED DIONISIS
common_voice_en_41289130_resampled.wav	SEVERAL MANUFACTURERS MAKE MAN OVERBOARD ALARMS WHICH CAN AUTOMATICALLY DETECT A MAN OVERBOARD INCIDENT
common_voice_en_41289131_resampled.wav	DYDROPINES ARE FORMERLY DEFINED AS HYDROCARBONS AND THUS CONTAIN NO HETERUATOMS
common_voice_en_41289132_resampled.wav	DUPLESIS FORMERLY RAN HIS OWN RESEARCH COMPANY IMPACKED INFORMATION IN SOUTH AFRICA
common_voice_en_41289133_resampled.wav	PETER WRIETT HAD GIVEN A TOEVIZED INTERVIEW DURING THE DISPUTE WITH NATTRA'S GOVERNMENT
common_voice_en_41289134_resampled.wav	JUNE MENTIONS HER FATHER OCCASIONALLY
common_voice_en_41289145_resampled.wav	THEY CARRENTLY COMPETE IN THE FIRST DIVISION OF THE LISBON FOOTBALL ASSOCIATION
common_voice_en_41289146_resampled.wav	THEIR DISTINCTIVE UNIT AND SIGNEAPINS WERE OPTIONALLY WORN ON THE LOWER LAPLES
common_voice_en_41289147_resampled.wav	TIME TO HEAD TO THE PERSON ONE
common_voice_en_41289149_resampled.wav	THE REMEDY SHOULD BE ELECTED WILE TERMINATING E CONTRACT
common_voice_en_41289170_resampled.wav	IT IS BELIEVED THAT HIS BRAIN HAD BEEN EFFECTED BY SYPHYLIS OR MENYGITIS
common_voice_en_41289171_resampled.wav	HIS COOKING STYLE IS KNOWN FOR BLENDING HOLT FRENCH GUISINE WITH SUBTLE JAPANESE TOUCHES
common_voice_en_41289172_resampled.wav	HE PLAYED AT THE CENTER
common_voice_en_41289173_resampled.wav	IT IS TAUGHT IN SPECIAL COURSES IN THE CAPITAL OF EQUATORIAL GUINEA MALIBO
common_voice_en_41289174_resampled.wav	THE STATION BUILDING STILL SURVIVES
common_voice_en_41289190_resampled.wav	HE ALSO RECEIVES A MORE COHERENT DESPAIRING MESSAGE FROM THE FUTURE
common_voice_en_41289191_resampled.wav	MANY STUDENTS LIVE IN THE NORTHERN PART OF AMES
common_voice_en_41289192_resampled.wav	THE SHERIFF IS GREG SENCHES
common_voice_en_41289193_resampled.wav	ITS WALLS CLIMB AS HIGH AS ABOVE THE COLORADO RIVER
common_voice_en_41289194_resampled.wav	SEVERAL PLAYERS STARTED PUNCHING AND KICKING EACH OTHER BEFORE EVENTUALLY BEING BROKEN UP
common_voice_en_41289200_resampled.wav	THE TRADITIONAL ROQUITESTE TOOK PLACE THE DAY AFTER THE RACE
common_voice_en_41289201_resampled.wav	FREATUE A SENTENCE TO THREE YEARS IN PRISON FOR PROTECTING HIM
common_voice_en_41289202_resampled.wav	IT IS CONSIDERED THE GREATEST COMBACK IN BOXING HISTORY
common_voice_en_41289203_resampled.wav	HISTORIANS BEGAN TO ASK THEMSELVES HOW THE SYGEOLOGY HAD EFFECTED THE WRITING OF HISTORY
common_voice_en_41289204_resampled.wav	THE VILLAGE OF LEXINGTON IS LOCATED WITHIN THE TOWNSHIP
common_voice_en_41289232_resampled.wav	AT THE END OF THE TERM IT HAS TO BE PAID BACK WITH INTEREST
common_voice_en_41289233_resampled.wav	MANNERS WERE IN THE BORDER LANDS OF THE WEALTH MARSHES
common_voice_en_41289234_resampled.wav	MATT THE MUTE WRITES OUT EVERYTHING HE WANTS TO SAY
common_voice_en_41289235_resampled.wav	HE DINED NEAR NACHEZ MISSISSIPPI AND WAS INTERRED IN NACHEZ CEMETERY
common_voice_en_41289236_resampled.wav	ON A RARE TRIP IN THE TOWN HE IS ACCOSTED BY A BEGGAR
common_voice_en_41289251_resampled.wav	HE HAD FORILED HIS SISTERS
common_voice_en_41289253_resampled.wav	THE DISADVANTAGE IS THE COST OF THESE CABLES
common_voice_en_41289254_resampled.wav	THE IDEA OF CALIFA STEARDSHIP IS ARGUABLY THE MOST IMPORTANT CONCEPT IN IZLOMIC ENVIRONMENTALISM
common_voice_en_41289266_resampled.wav	IT AFFECTS THE LUNGS AND INFLUENCES THAT BOAST IN ILL GROWTH OF THE CENTRAL NERVOUS SYSTEM
common_voice_en_41289267_resampled.wav	DARLING WAS ASSASSINATED IN LATE DECEMBER REMOVING HIM AS AN ARRANTINT TO GOOD RELATIONS
common_voice_en_41289268_resampled.wav	THE BOARD OF TRUSTEES ELECT OFFICER IS AN APPOINTSTAFF MANAGEMENT FOR THE STATION
common_voice_en_41289269_resampled.wav	LICENSE TO GARDENER MAIN UNITED STATES IT SERVES THE AUGUSTA AREA
common_voice_en_41289270_resampled.wav	FALON SPENT THE WINTER WITH TRAINER CRISTOPH COMENT IN THE UNITED STATES
common_voice_en_41289298_resampled.wav	THE ANNUAL DINNER IS HELD EACHEUR AND MAY AT THE NATIONAL BUILDING MUSEUM
common_voice_en_41289299_resampled.wav	THE PEOPLE OF SINGIK REPRESENT THREE ETHNIC COMMUNITIES THE LEPCHA NAPALY AND BUTHIA
common_voice_en_41289300_resampled.wav	POCKELL ONE VE A TECHNICAL KNOCKOUT AND THE SIXTH THROUND
common_voice_en_41289301_resampled.wav	BANKS PLAY A CRUSAL RULE IN THE SMOOTH FUNCTIONING OF THIS ORGANIZATION
common_voice_en_41289302_resampled.wav	THIS ELIMINATES THE NEED FOR TWISTING DURING ITS DELATION AS IS REQUIRED WITH SAFETY WIRE
common_voice_en_41289316_resampled.wav	THE SEAM ONE BRUNS
common_voice_en_41289317_resampled.wav	THE ENTIRE COMPOSITION IS REMARKABLY SIMILAR TO THAT OF THE ORTHODOX BAPTISTRY OF NION
common_voice_en_41289319_resampled.wav	ANDERS WENDEN IS KNOWN TO HAVE RHADICAL LEFTIST VIEWS
common_voice_en_41289320_resampled.wav	IT ALSO SHARES A COMMON CORNER ALONG WITH TISBURY AND EDGARTOWN WITH WEST TRISBURY
common_voice_en_41289321_resampled.wav	THE INDIVIDUAL COMPETITIONS EXCEPT MIXED DOUBLES WERE CONDUCTED
common_voice_en_41289333_resampled.wav	HE AND HIS FORMER WIFE FALLARY FRENCH WERE PLANNING TO REMARY BEFORE HE DIED
common_voice_en_41289334_resampled.wav	THE NAME MASSON IS AN ACRANYM OF THE EXPEDITION TITLE
common_voice_en_41289335_resampled.wav	IN GENERAL LEST MURDER IS A PHENOMENON MOST COMMON AMONG SERIAL KILLERS
common_voice_en_41289336_resampled.wav	HIS ARCHIDES ARE AVAILABLE IN GEDDY IMAGES
common_voice_en_41289337_resampled.wav	MAIN STREET POLICE DEPARTMENT
common_voice_en_41289371_resampled.wav	FOR THE FIRST TIME IT WAS DECIDED TO WORK WITH AN EXTERNAL PRODUCER
common_voice_en_41289372_resampled.wav	IT WAS VAVALOV WHO INITIALLY SUPPORTED LASENKA AND ENCOURAGED HIM ON HIS WORK
common_voice_en_41289373_resampled.wav	THIS PLANT HAS BEEN PROPAGATED IN THE PAST AS ANIMAL FODDER
common_voice_en_41289374_resampled.wav	THE NEAREST RAILWAY STATION IS MOSES KATE AND METROLING SERVES THE NEARBY RIDCLIFF STOP
common_voice_en_41289375_resampled.wav	ADMINISTRUATIVELY THE STRANGES PART OF THE SEMISOK MUNICIPALITY
common_voice_en_41289381_resampled.wav	LATER PICKUP TRUCKS IN EUROPE GAIN TO FITHGEAR
common_voice_en_41289382_resampled.wav	THEY OFTEN SNAP OFF A MAN'S ARM OR LEG AND SWIMMING
common_voice_en_41289383_resampled.wav	EARLY ADDITIONS WERE AVAILABLE IN HARD OR SOFT BINDING
common_voice_en_41289384_resampled.wav	THE SWARNING REFERENCES A SIMILAR NOTE WITHOUT THE WORDS STILL FROM THE ORIGINALBUM
common_voice_en_41289385_resampled.wav	WHO IS BURIED IN THE PRESBYTERIAN CEMETERY IN WILLIEMSBURG PENNSYLVANIA
common_voice_en_41289396_resampled.wav	THE VILLAGE TO DAY IS MAINLY RESIDENTIAL AND AGRICULTURAL BUT THERE IS SOME LIGHT INDUSTRY
common_voice_en_41289397_resampled.wav	RECOGNIZE TURTIARY COVER SEQUENCES INCLUDE THE BREMER BASIN OFFICER BASIN AND OTHERS
common_voice_en_41289398_resampled.wav	FISHERSU DS FOR COPY WRITING FRENGHMEN
common_voice_en_41289399_resampled.wav	MAY OF THE NEW YORK TIME SPECILICLIST
common_voice_en_41289400_resampled.wav	TRANSIENT MIGRATION TOWARD SOUTH AFRICA IN EUROPE ALSO PLASEROLE
common_voice_en_41289416_resampled.wav	IT ENTERED JONES GAPSTATE PARK
common_voice_en_41289417_resampled.wav	STORIS WAS BORN IN BRAIN TREE MASSACHUSETTS
common_voice_en_41289418_resampled.wav	HE STARTED AS A WATER CARRIER AND THEN BECAME A SHOP KEEPER IN JICARDA IN DENISIA
common_voice_en_41289419_resampled.wav	THE NAME COMES FROM CIVIL WAR GENERAL PHILIP HENRY SHERIDAN
common_voice_en_41289420_resampled.wav	FOR EER WAS A FULL FLEDGED LIBERAL
common_voice_en_41289430_resampled.wav	THE NAME DERIVES FROM THE LATE ROBENCOIGN SOLIDUSE
common_voice_en_41289431_resampled.wav	THE TITLE OF HIS DOCTORAL DISSERTATION IS A LECTRON IMPACT EXCITATION OF HEAVILY IONIZED ATOMS
common_voice_en_41289433_resampled.wav	THE ALMOST PERFECTLY PRESERVED OLVELGERMAINS
common_voice_en_41289434_resampled.wav	IT WAS LEISURELY WRITTEN AT PETES TAVERN ON IRVING PLACE IN NEW YORK CITY
common_voice_en_41289435_resampled.wav	PARENTS AND MOTHERS ESPECIALLY SPENT A SIGNIFICANT AMOUNT OF TIME RAISING THEIR CHILDREN
common_voice_en_41289446_resampled.wav	BORN IN BEXTELL AND C SUSSEX AS HUGH ANTHONY GLANMOR WILLIAMS HIS NICKNAME WAS TAM
common_voice_en_41289447_resampled.wav	THERE IS ALSO A WOOLWORTH SUPER MARKET IN THE AREA
common_voice_en_41289448_resampled.wav	OWNESBORO THE COUNTRY SEAT IS TO THE NORTHWEST AND HARTFORD IS TO THE SOUTHEAST
common_voice_en_41289464_resampled.wav	AVAILABLE FIGURES AND ESTIMATES MUST BE TREATED WITH CAUTION
common_voice_en_41289465_resampled.wav	THE ALBERTARMAN LABORATORY SPECIALIZES IN AGRICULTURE THE LIFE SCIENCES AND HUMAN ICOLOGY
common_voice_en_41289466_resampled.wav	MOST OF THE ANCIENT MONUMENTAREA LOCATED OUTSIDE THE TOWN WALL
common_voice_en_41289467_resampled.wav	IT REKINDLES THE ARMENIAN QUESTION
common_voice_en_41289468_resampled.wav	IT IS THEREFORE A SOURCE OF THE AMADAIA OR OXUS RIVER
common_voice_en_41289474_resampled.wav	SHE THEN SERVED THE UNITED STATES NAVY DURING QUASI WAR WITH FRANCE
common_voice_en_41289475_resampled.wav	MOHAMMED IS THE LAST PROPHET OF GOD
common_voice_en_41289476_resampled.wav	LIFE IS A CONSTANT BATTLE
common_voice_en_41289477_resampled.wav	REOSIME
common_voice_en_41289478_resampled.wav	ALSO IN MARCH HE CONDUCTED A FALE TAKEOVER BIT OF LIONSGATE FILMS
common_voice_en_41289494_resampled.wav	THERE'S NO ONE LEFT TO LET YOU
common_voice_en_41289495_resampled.wav	IN THIS CASE THE ASTERIX IS KNOWN AS THE CLEAN STAR
common_voice_en_41289496_resampled.wav	THE FIRST ELECTED PRESIDENT MISPO WAS DON VICTOR CRISOSTOMO
common_voice_en_41289497_resampled.wav	ALTHOUGH NO LONGER BROADCASTING DAVID IS INVOLVED WITH HIS DAUGHTER ROSEMARY
common_voice_en_41289498_resampled.wav	HE THEN RETURNED TO HIS BOYHOOD HOME IN HISTORIC CORBET VILLAGE MONX AND MARYLAND
common_voice_en_41289504_resampled.wav	IT WAS SUBSEQUENTLY ADOPTED IN MANY OTHER COUNTRIES
common_voice_en_41289505_resampled.wav	EVEN WITHIN MEMONS THERE ARE CAST HIRARCHEES THAT SOME FOLLOW REGARDING MARRIAGE PRACTICES
common_voice_en_41289506_resampled.wav	IN PARTICULAR ITS DIMENSION MAY FAIL TO BE CONSTANT
common_voice_en_41289507_resampled.wav	LEON WAS ACCOMPANIED BY BLAIR AND HI STAFF MAJOR H L CONYNT
